poi_id,name,category,lat,lon,address
goong_QWyEfAFOk2ZxlGM1pXz_5EGlWQi_NZRa0_oBjfo0KoslxykZKuxnyjGWuWboPGoTtWr1wiaVuvtVtsGhLjBiE5VavbaCMQa7IaDRarIx8jOVplkkauhqcjGu-QTGMG_fM,Chợ Thuận Mỹ,market,10.445389000000034,106.56206814500007,"Chợ Thuận Mỹ, Tỉnh Lộ 827A, Thuận Mỹ, Châu Thành, Long An"
goong_yo1oySGHr0JflHO5AHy8x3GhKYm8fpaLbaZaELp_b4xfNnRwpJ3Az1c-XaBSkf8imWox4NYhurY9ma0o2uX1xy_CqYAu5b6-Ka49ZTY9_leZqn0oZuRm9j2j0hzKPGKNC,Chợ Phước Lại,market,10.608913974000075,106.67849996200005,"Chợ Phước Lại, Tỉnh Lộ 826C, Phước Lại, Cần Giuộc, Long An"
goong_3CIbfk2yDHS3f1Y8qVeh5YLfZ1iyepDSf6iTGbGyUnyt3MMiTJupN36y5TV17sIOeZd98VmlWh9t5fypWqGvgwrtyaF6xDZvSf7tNWZtrm_J-gV4NrQ2Lm3ypViabDODb,Chợ Bà Chồi,market,10.65046404800006,106.72991098100005,"Chợ Bà Chồi, Hẻm 348 Nguyễn Văn Tạo, Long Thới, Nhà Bè, Hồ Chí Minh"
goong_eUN1JO6hrck23tWAisWS6-YO6TlqxUUvb5IRzX6kMeuRWqJNZnQ084rKBTiOqe6LSubg0WJ1STMKhrXQ9gwxL2ZSlkxuoe39Nm7uaWZtkfvKLgV4NrQ18m-CpViabDH_b,Trường học của toii,school,10.6814194,107.0268104,"Trường học của toii, Phước Thái, Long Thành, Đồng Nai"
goong_LDWKM2qPYySjqW0EtGta2prMbqa_eJbqIDBok7xDrI9qlEdLox-3i3fOQ4KPHfQWa7pDiLtAlYlvzVcto2mO03a7JE6jdUfhbqqaSIp6XONvkE8cvByaim24Rz6eKHfHK,Bệnh viện đa khoa Vũng Tàu,hospital,10.392438565000077,107.12990151900004,"Bệnh viện đa khoa Vũng Tàu, Phường 11, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_uE19IO-omE94wkR1u3b0hmSkKHG2qqjCV68GS7u2edZmhj5Yt3dm4FeIP0SsoEyBV6YpYWJ1hcCwmSZ9ZI68ZninQ1CBg4qAwYqZEQ9t2hoZjnBBLsBCWhmG0O0uGEf3G,Bệnh viện máy tính Itcare,hospital,10.41108220700005,107.13553586300009,"Bệnh viện máy tính Itcare, 1103 30 Tháng 4, Phường 11, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_o6YDjaHyvLtbl3YjvWxpzauUa1iKkcoryXZVLDW9v_vRsoWI2sEH3jGyxfhSkGG3dZLtDQMmzR8pnvEtTsH2VyG2TQE80foHzaa1bs4V9jU9ol0gb5BudjWq_QDCNGvbN,Bệnh viện Vũng Tàu,hospital,10.3926516,107.1295866,"Bệnh viện Vũng Tàu, 27 Đường 2 Tháng 9, Phường 11, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu 78220"
goong_SFikRz-FaKRy0mYKk0iJ5nG3YiydAOqVvFijC6leae-vSLkwpmSF9XPXizGTSLSWfNJxFr8Du-Isi2t6pXR1zyGPbRPqjhQHdcbVDV5Vllfxwj1ADowOFlXKnWCiVAu7V,Bệnh viện ĐA KHOA VẠN PHƯỚC,hospital,10.4985876,107.1615376,"Bệnh viện ĐA KHOA VẠN PHƯỚC, Cách Mạng Tháng Tám, Long Hương, Bà Rịa, Bà Rịa - Vũng Tàu"
goong_g5s2b8ti9I10qnBKoV2l6UGqXiuhW5OiHJRjT7lqy_QduCxJjXaD1B67UjFrorLCQqgkSGlcqdIck2QttVuxyXS4XQu4b4SKe6tdSYtup-Idi05GvWyRvTK5HRy7LRvCL,Chợ,market,10.3725289,107.0862476,"Chợ, 20D10 Tôn Thất Thuyết, Phường 9, Vũng Tàu, Bà Rịa - Vũng Tàu"
goong_ZzFWf3q1i5Mi3Gh8nUaH6H-5bCKbDuTZBKe3BapQoeFNmRqo-qGqLxEyEPS6mVnuYctx0GLGtDexlhUYvuquywUmBYxStD4vTf7tNWZtrm_J-gVYNrQ2Lm3ypXiabDODb,Chợ Mới Phước Thái,market,10.6791327,107.0285459,"Chợ Mới Phước Thái, Phước Thái, Long Thành, Đồng Nai"
goong_Z3xFaMetWmO5nzJOVmWcgnm0A1KASpeFVqUoPrlol_16pHtoBuXix-267BFK9Z7H4YLarp7F2oYBtRa75gHVEzHmlGVG1S67PY6dFQod3h-5inRFKsRGXh4-1OkqHEPxg,Chợ cũ Phước Bình,market,10.6704523,107.0324989,"Chợ cũ Phước Bình, Phước Thái, Long Thành, Đồng Nai"
goong_QJVls3aj0HL1ijJSVr6RcP7TnTW8dok74blyV6BcmUTvvG4QlV8scM2ZYaWjdht_xbZudaUqlULcjD92kwOWfP20elGUWJlx_LVZV5VDlXCVj1ADuQOFctWjWCinAPu5x,Chợ Nhỏ,market,10.640861,107.053083,"Chợ Nhỏ, Phường Mỹ Xuân, Thị Xã Phú Mỹ, Tỉnh Bà Rịa-Vũng Tàu"
goong_ZLdZI4d1E5hmqHM2rWC-gWKkKj2FZrLebqZzJKKtZIRVtkkgs4OqhmWoaz-6dv_6VJ8tjK4N3jJdWml4KhUjP21OKSQaxSarDYKRSRoR0hO1hnkESshKUhGO2STmEE__E,Chợ Bà Rịa,market,10.494200736000039,107.16897212200007,"Chợ Bà Rịa, Phước Hiệp, Bà Rịa, Bà Rịa-Vũng Tàu"
goong_HIKadsLy4aSXsXVCu3OCcnvUOCinrI4rcIs0YLtbtLtyjF9TlwctoGywaSqlBeyQc6JbPF9YjZF31aM1T3G-y26WPFa7baP5drJEUJJikvt3iFUcEpASCknWgXy-SBenS,Chợ Xóm Lưới,market,10.341893154000047,107.07680007000005,"Chợ Xóm Lưới, Nguyễn Công Trứ, Phường 2, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_sBxneElurud1eEXbtX2UnXutUhyPCdXvYaCqAll878ZKvGFEgt2yTnX3bojmvboPXeIM3X7ZjuZ4lsEl7rVam5VitSRiaUYz9eLxKXpxsnPV5hlkKqgqMnHuuUSGcC-fc,Chợ Bến Đá,market,10.379794306000065,107.06674780500003,"Chợ Bến Đá, Trần Phú, Phường 5, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_jY1BG4zkXEFbyiNPoH-fx3GydwNobP_Wvr5_TWt8qYxurXACv0eD0j6XIK069Rrr4gJNjDF18umxukyIIvdOcbXKsdw68G_LKaKxaTox8jOVploQaujWcSWu-jBqMMffM,Chợ Bến Đình,market,10.37208944400004,107.07658136200007,"Chợ Bến Đình, 251/2 Lê Lợi, Phường 6, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_ln0ambCRLaUtVgW4bqrB4mJapYVSnZKvRUoMZYqhOt8NEhmlfp36_xGuGVBypT3nrq7hQNJhPU5tEpUAhr3OV-bVTXCawgerfablPW5l8mfAPg1wPIH6JmQ6rVK8kfeLZ,Chợ Mỹ Xuân,market,10.620954539000024,107.05394269700008,"Chợ Mỹ Xuân, Quốc Lộ 51, Mỹ Xuân, Phú Mỹ, Bà Rịa-Vũng Tàu"
goong_p7VQRFm1c3QLdzJELaSc_KRkRmpTjYzmLWRdQpKk65Y7Ak1po7Sc3RpkQUWlp-fcvV9BlKWL1PRkEoR1lLZdlw0De3CitJjgVmRCcZSOOlP0CAlFzoqaElCkDonBZnO-4,Chợ Cần Giờ,market,10.417343238000058,106.97174810300004,"Chợ Cần Giờ, Duyên Hải, Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_R1hqoza4jdNoqm68Tx31zXKEdLy4QYqJb8wlBaNojIhjtn5MkWpq_W67ekgzR0aCWpC0o0t99Yi6mWl87uh2K9amTcSS5QJbhbqpcSIp6iuNvkE8cvByaim24RzeKHfHK,Chợ Vũng Tàu,market,10.34853398000007,107.08557448700009,"Chợ Vũng Tàu, 146 Nam Kỳ Khởi Nghĩa, Thắng Tam, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_r74bc5ZGffxxlmA1ukKP0Da_Rm69Sq3KOrwlEKYZhMZxs3wviqaHGliVbyK-YI3na7mAC69Ej4hvo0JKiG-PjXJrIEu5cIPSv2t3ZTY9_j-ZqlUoZuRmfj2i9QjKPGPTP,Chợ Đêm Vũng Tàu,market,10.345000000000027,107.09400000000005,"Chợ Đêm Vũng Tàu, Thắng Tam, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_DKpBFug-4Ixh-gTInmA-q2maGXTiraITrcrkysaZ5JO9Ihza2q1Kq5Ei7VVyye77IZag2Pq18IdFRuT-0sk4Vi0h4VcCZub2YfHhOWphomPF9gl0Orq6ImH-qVSUOmOPY,Chợ Hải Sản Hàng Dương,market,10.3869468,106.9193279,"Chợ Hải Sản Hàng Dương, Thạnh Thới, Long Hoà, Cần Giờ, Hồ Chí Minh"
goong_nG-HtZzZTbd7klkztgicm7WgRSmpUHvlpnxvOp2GqsFLfUpflGOtvni9ewPDsFHefW26Gra9MtpNGv0UuJUGQ-mKGWZoACqbieLxKXpxsnHj1hlkKqgqMeXuuUSGcC-fc,Chợ Cô Giang,market,10.354627744000027,107.07920206600005,"Chợ Cô Giang, Cô Giang, Phường 4, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_viNOjJYxiopcoFGghEGAvm1PUbylfvCNW5VZQYMZlIhykxd8uXOHxHGvRSi9R4DnbaxdGrxBoYxaknc1i0Wi7l6TdyK5Rr7IaLpaTq0x8jDVpaElsuuWcGoxrQRqMG_fM,Trường học,school,10.4730451,107.2736359,"Trường học, TT.Đất Đỏ, Đất Đỏ, Bà Rịa - Vũng Tàu"
goong_p8gZvRg3no9ZyVQO82nGOjnDJeRU3Q54AaqJ-0cltgotpy1Bu8kyCpF_KR0P9RYKiX7hATZBtkr1kryAy1ES8v3PLdRD3RZ6Oaq5YTOeGan5rlEsYjkOOjmm8uDPOQ_W4,Trường học của thị ziễm,school,10.5033345,107.1740855,"Trường học của thị ziễm, 59 Hùng Vương, Phước Hưng, Bà Rịa, Bà Rịa - Vũng Tàu"
goong_hOx3AocSEgdSt080arhKi7WOaST26Z4zdU8BRNYVJiM1VtXcgtSKqsmSefyTcEfqzY7RNJLNNhKhihyOMt0icCW3Da7eyE_7MYKRSZIStRmDtnkF0soSUYWO2STmEE__E,Bệnh viện y học cổ truyền,hospital,10.512733775000072,107.19513076200008,"Bệnh viện y học cổ truyền, Phan Bội Châu, Hòa Long, Bà Rịa, Bà Rịa-Vũng Tàu"
goong_EamSRWzSu2lpqSIvomulw26kcwu6RYOIgKEmBol6umzBiGCIjRybiUzMRXa5eIjRYcxzMqExsotZkn9DuQmEaGiSc0m91ap45bEWoSoh4iOFtXk0evh6YiL66RTVvH_PI,Bệnh viện Phổi Phạm Hữu Chí,hospital,10.483167235000053,107.24148041800004,"Bệnh viện Phổi Phạm Hữu Chí, Ấp An Đồng, An Nhứt, Long Điền, Bà Rịa-Vũng Tàu"
goong_7X64n3259qZyyyhIpbqypnGQWguHo8mOZUVWPfCWh9VrvGAKb7z8yl7LaDpCUq6Ma5VvFFZDk2vwrXQWpXCHXliVeDeJUq3pa69ZT3Y9_NuZqlUqPuRkZj2i9QjKPGPTP,Bệnh viện Mắt tỉnh BRVT,hospital,10.5069688,107.1771945,"Bệnh viện Mắt tỉnh BRVT, Phạm Ngọc Thạch, Phước Hưng, Bà Rịa, Bà Rịa-Vũng Tàu"
goong_lVQSdrQ8qWIge0i1ZbW1_MN7Two5T_bNuWRYrLN1Iu921Yky_sE6r-aVhQAa1ZqOHpGyNQYRlq1O0U9wqhHS_55thciWFSIXMpWBTR4V1heyfYkATs0iVhbdhEziFSP7F,Bệnh viện Thú Y PETPRO chi nhánh ĐẠI AN TP. Vũng Tàu,hospital,10.367359,107.0863136,"Bệnh viện Thú Y PETPRO chi nhánh ĐẠI AN TP. Vũng Tàu, 383 Nguyễn An Ninh, Phường 9, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu"
goong_NVNmcrfDOLJmxh6oh1x2YWWDjnVyB8v4Ufb0fK4lKu7B8sCRy-3CR_VG9AW6oXKCCaMYCZasXr_atXH95sWCR25-bDle3FZHJZaFDRIFxgeg4m2RMtxeRgRezPEyBFvrB,Chợ Mới Long Hải,market,10.4094155,107.221767,"Chợ Mới Long Hải, TT. Long Hải, Long Điền, Bà Rịa - Vũng Tàu"
goong_YX0Ih20m5alOv3CstSqEmmEbVr2YUo-2TjBKvKFwnY9iXWO8oWJCl93hbUa6Xf6G1eH9KbuCpuZh7XGS9XZjh1HUBQr-tU7bXe11JhZ9vn_Z6CVqtqVKPn3giCbOfUuTf,Chợ mới,market,10.4935675,107.2151648,"Chợ mới, Long Điền, Bà Rịa - Vũng Tàu, "
goong_uimWmHSsVZAfrGgeblqM7HJwNg-Vj5zAbVxrpl1jvtZu1BG5XV221XSOTRWmYb6Xd7NGU6FyqtJ5oWswoVzv-0awWVWXWuv4dLC5UpBgRvl1SipAGvAaAkHeiXaYtB-vQ,Chợ Long Hải,market,10.408490700000073,107.22120455700008,"Chợ Long Hải, Tỉnh Lộ 44A, Phước Hưng, Long Điền, Bà Rịa-Vũng Tàu"
goong_fbw3eOffbgl62oECm0Bqee6_4iSdCECrYaG0A3lWp6xgrI04rmyxwk9QgwKbUHKedNqzHrcLQOpjg40prZVlfEH-HjRKrx0vVJL2deZ1tWPRfh40LqwtQnXqv5iCdClDd,Trường học,school,10.6304947,106.447492,"Trường học, Thạnh Đức, Bến Lức, Long An"
goong_bEq-lJxnnLJhhHMGltWzv9EqESRiveJSQboNzGp127tlh2nxaq1YlxLBMCeOrChL9gq1gEbV-rsV9oEZbqghR9X2_lCScUVHYeLxKXpxsnLV5hlkKqgr1jHuuUSGcC-fc,Bệnh viện Đa khoa Mỹ Phước Tây,hospital,10.497672112000032,106.09398392700007,"Bệnh viện Đa khoa Mỹ Phước Tây, Tỉnh Lộ 868, Phú Cường, Cai Lậy, Tiền Giang"
goong_jpJeYkRYdleXokiaoUl9CVUKMWNWhT-H0dItiVLsGkvp4sTwgniu-23vhpAU4V6GVRLKjH5Nw6eFuolcQpHKg5W_UXyalB7z7drJEUJJikvt3iFcEpASCknWgXy-SBenS,Bệnh viện Đa khoa huyện Bến Lức,hospital,10.64035933200006,106.48642573600006,"Bệnh viện Đa khoa huyện Bến Lức, Nguyễn Hữu Thọ, Bến Lức, Bến Lức, Long An"
goong_pwSZl16OLfa5z5VA2aByzwI-7cjhYafLWujAnoG16zcGiF0SJWHqOabjOTAh3ioG7t6pTpWB7e-GjT3G1a0C_za-XfgltRL7vialfS2x5ROC_k4kfbh9MiYm7RDRtHvLJ,Bệnh viện Đa khoa Thạnh Hóa,hospital,10.655536202000064,106.19008844700005,"Bệnh viện Đa khoa Thạnh Hóa, Quốc Lộ N2, Thạnh Hóa, Thạnh Hóa, Long An"
goong_i2pkT29GSCmsWkQCoXKjiKdcXCCTbf7kQH28A17B9nojIa3VJuhmgjbFwUAu8f43dl2RQEr27kfSxcH6FGLu_K71pVDS9RLfJrWikxY19W-SXao0buxudjb9pQDCNGvbN,Chợ Bến Lức,market,10.638296596000032,106.48052575300005,"Chợ Bến Lức, Bến Lức, Bến Lức, Long An"
goong_mLHhQ62BfmV_ZUQan2OB4GuibjSyTJmDUI9bODIZihfVRoipFh3Oox2i9WAG3Y79MZMH2OLxMo27GYWYdt6gX47eZckNmkZHJq6FXQ4FxgWFkm0QXt-iRF4mzTDyBFvpm,Chợ Tân An,market,10.5387859,106.4130339,"Chợ Tân An, Ngô Quyền, Phường 1, Tân An, Tân An, Long An"
goong_dJhROA0S6dEGitEoaajt766qnbxKkcLjjApScK6UttXtoqNBCow-UkEOLTSCRArWURdBBWad3jPJDjhe9pHZs6kWme5iie5jMcLRCVpRklP1xjlECogKElHOmWSmUA-_U,Chợ Gò Đen,market,10.638322199000072,106.53779351000009,"Chợ Gò Đen, Phước Lợi, Bến Lức, Long An"
goong_k3mC_5pMsQsoYEQet36e20zYauavCbvvdzBEhKtAjdV82W1fo3KzxWBQghO3bJEkSjM7x61ylV5921Q9rUqBH42-DTAubf4Xdeb1LX52VnW14h1gLq_SNnXq0UCCdCq_d,15C Đường Trường Học,school,10.6510108,106.5699148,"15C Đường Trường Học, Ấp, Cần Giuộc, Long An"
goong_oGCTYVeaRKJzvitIkgawkWzXVBGUBLzQcnJHDF9fsIx2zaApaXOo1WygpA1PvrTgdmGsEq-M4c9zU1F9Qo3CK7kKMux2jXlyVdrLtUJJikvt3dlcEpASCkoh1Xy-SBenS,Trường học,school,10.6652664,106.7073247,"Trường học, Long Thới, Nhà Bè, Hồ Chí Minh"
goong_R1veS5Jqar9Lv24OuUCs7l-Gcky9frisatcoDpZDs0NqlqI1uBqCW1_MsgCnfajTaa8kAL5voMdzkF8Ip32OiaetdUqkbm_88a43WI5-judrlEwYuBiejmm82QzOOGfXO,Đường Trường Học,school,10.6918354,106.652007,"Đường Trường Học, Khu dân cư Việt Phú Garden, Phong Phú, Bình Chánh, Hồ Chí Minh"
goong_b62OTKSshhtrokdMuH9u_GTKaTK7hkPsc8goDb5ClshqrSRNi1OC72evWAG_f6i2NaclXILAYnolZgFc0vadD8W-AUzenjkOPaq6NEo5-WOdrlEsYuBiejmm8QzOOGfXO,Điểm dừng bus Ngã 3 Trường học,school,10.703923000000032,106.56811200000004,"Điểm dừng bus Ngã 3 Trường học, Tân Nhựt, Bình Chánh, Hồ Chí Minh"
goong_uxNsplNPjAxd-VeU8R-0zm3Mo4JTaYsla26WzLh4oMOEayAxt3i8wnSoXwuzH7qIR5JqJ5p7jDNfu0OIsGugPm65X0mnR4rCbqpqSIpcvON6vkHocmhyKim24RzfxHbzK,ấp 4/461 Đường vào trường học,school,10.6693859,106.6506719,"ấp 4/461 Đường vào trường học, cấp 3, Bình Chánh, Thành phố Hồ Chí Minh"
goong_O2lzvTesGGtwkEtqN2yO7xWtYb5kQ5aMX4BUSoltivpDrV5MiHyg8iWvV7gybG75a8lhiLOwQ-6ibmkSuBie7JeWfU2ykcZ7Ghq5Yp45-TGrnlEuOuBiejmm8QzOOGfXO,Công Ty Tnhh Kinh Doanh Văn Phòng Phẩm Và Máy Móc Thiết Bị Trường Học Minh Tuấn,school,10.6790552,106.5786264,"Công Ty Tnhh Kinh Doanh Văn Phòng Phẩm Và Máy Móc Thiết Bị Trường Học Minh Tuấn, 39 Bùi Thanh Khiết, khu phố 3, Bình Chánh, Hồ Chí Minh"
goong_sX2FZE69OaqvZxYFbHH5gJyzUkKwcqHEZb9GLKlsi_pTmngMhrWug2edVqqLtGdeOrN0N2PxavD8nCUnSXyth32jeB2-cZyDZ6NVQYNzg-pmmUYVtRWTgF2SxTj6DFPjD,Công ty Cổ phần sách và thiết bị trường học Tiền Giang,school,10.66693583600005,106.65120029000008,"Công ty Cổ phần sách và thiết bị trường học Tiền Giang, 6 Quốc Lộ 50, Đa Phước, Bình Chánh, Hồ Chí Minh"
goong_npq0kWOsY0t31ltQp5pf4HixdS64sF7wb9Q0EaKKdtRPsThRl6RfK3aLo_u7ewRXddW-PDSCX5UVFS5wooZIH7XOcTw67kWKTdrJEUJKSBPt3iFcEpIIFknWgXy-S6XLS,Bệnh viện Đa khoa Bình Chánh,hospital,10.69127902100007,106.58646999300004,"Bệnh viện Đa khoa Bình Chánh, E1/20 Tân Túc, Tân Túc, Bình Chánh, Hồ Chí Minh"
goong_r7AxtRNVChx1sFrZognvA02DOqqcfIeuTK1Gg4JkJuiRMvVFRq0GAVWGS1earQbIleoRv_HhVshiuvUn0fVCQWXaGZNe3f59eeLxKJZxs9Zx5hlmcqgqMIXuuUdycC5Tn,Bệnh viện nội tiết Trung ương Thành phố Hồ Chí Minh,hospital,10.684880141000065,106.57140399500008,"Bệnh viện nội tiết Trung ương Thành phố Hồ Chí Minh, 27 Cao tốc Thành phố Hồ Chí Minh - Trung Lương, Tân Túc, Bình Chánh, Hồ Chí Minh"
goong_bpWvGWpobllZl1oNuRuh816_WUq9RKnSa6xWN7g32l-a5o1pFbTa1_LjJWhSKGaqOb71SO49xg4umgV1LvG9Cxo9Ch0yKQpCza6OKTY9_j-ZqUkoZuRmfj2i9QjKPGPTP,Chợ Bình Chánh,market,10.665873227000077,106.57159023900005,"Chợ Bình Chánh, Quốc Lộ 1A, Bình Chánh, Bình Chánh, Hồ Chí Minh"
goong_Cle3fsRp9558vmkst3ykqHitfj6bJ7ifdLxvMJk5nZ5PrHE6qQmw_neQT1-veoLhboRLJKyykZ1geW4Rt9ik6XfZIYlmWUp1Ter5IXJxumJ57hFsIqAiOnnmsUyOeCeXe,Chợ Đầu Mối Bình Điền,market,10.702906559000041,106.60965641100006,"Chợ Đầu Mối Bình Điền, Quản Trọng Linh, Phường 7, Quận 8, Hồ Chí Minh"
goong_ZG5sZIu7wm6JkjJwaqGIW_K5PiVrirF1RpTACGSOhKKlp2QXHbpGduqqdw7t7i7lpw5WDEFa9l1LiqmEzeLqpWojNIU5ra4hvp-JdSXu9i6uLkU4dHYubbMu5RjYcvfBv,Chợ Tân Đoàn Việt,market,10.690690714000027,106.65389467500006,"Chợ Tân Đoàn Việt, B5/119 Quốc Lộ 50, Phong Phú, Bình Chánh, Hồ Chí Minh"
goong_aRVEqUBLoHl3qUQxt8H6H3e1vx9M65l4W5e5TY7Qq1RYqEQMufWVQl7PJ0qg0b4dXzB9k4X2q0VrB3Glj8unRWhMcoG8qbN5balf1ongiR9sk0wf5v4mZHm67RDSJyfJt,Ngã 3 Trường Học - Đối Diện E9/193C - Thế Lữ,school,10.7037925,106.5683883,"Ngã 3 Trường Học - Đối Diện E9/193C - Thế Lữ, Tân Nhựt, Bình Chánh, Hồ Chí Minh"
goong_vaJMt1ev2LO3mW44fHHy6aiZVAWyc2Hza55uB4CNccDR8x0tHthT_ynyjch-wcImoV2V9DKhjieCwrVtGgRWJ6GBgTDmBTKPFZaFXQzhxgehkm0SBFxeRgWazTDyBFvrB,Bệnh viện máy tính Lay Hue -Ixaco,hospital,10.693066545000022,106.70377583200008,"Bệnh viện máy tính Lay Hue -Ixaco, 174 Lê Văn Lương, Phước Kiển, Nhà Bè, Hồ Chí Minh"
goong_caSNOmZPYM6Vr0aNX52WolXe3uzulamLRRKV1FbmVXsV1qLMti2RY70WLLIW-ZgvKQ4yKUacCvN1rnUAvp19MpHHVlSqVXEPcQ7WVV5VlUPxwj4UDowNYlXKn7iiVAljV,Bệnh viện tâm thần Long An,hospital,10.534831962000055,106.42746107200009,"Bệnh viện tâm thần Long An, Đường Số 213, Phường 3, Tân An, Long An"
goong_tKOmsFZkAYj9WpnoJgHWdzma1ICi1eKiCsJ9TGXd2r4WzmX06rXmO72e3UwC3dp6FYcFxjoFnhjxvpEOEP3Sqwq9L-bACZniDw2lQRIZ2hu9jYkMQsBCWhpxhSzuGEf3G,Bệnh viện Y học Dân tộc Long An,hospital,10.54043673600006,106.41155575300007,"Bệnh viện Y học Dân tộc Long An, 51 Bạch Đằng, Phường 2, Tân An, Long An"
goong_Xqq9qn6EOFjlmx0pBtnKL8bWgZD9pTqHhqcUlALNnm8VPoClAhmqP-X2wLSNOFaVjZMS0i1qAky1UjVoVr06D_GKwXh-NFoCCZ6NVQYNzg-pmmUYVtRWTg2SxTj6DFPjD,Bệnh viện Truyền máu Huyết học Cơ sở 2,hospital,10.708305275000043,106.57587588800004,"Bệnh viện Truyền máu Huyết học Cơ sở 2, Kênh 10, Tân Kiên, Bình Chánh, Hồ Chí Minh"
goong_o7d7pKJ9-5Rf1GwjmmK-oUiSRVeRctWST9V1EV9ev9u7vnUtR2OBu3Wzbii5Y5CwfaBzFCtbtJVboXWnMnG88jXUdlWjXp7QRLJ3UJJikvtXiHUEpASCkl-gdi-SBeUnS,Điểm dừng bus Bệnh viện Nhi Thành phố,hospital,10.708854073000055,106.57401050200008,"Điểm dừng bus Bệnh viện Nhi Thành phố, Tân Kiên, Bình Chánh, Hồ Chí Minh"
goong_SHWLpXyPlURPyWJ0av2q7tEJckDiTZeb8o6RlG0RehpCo0G1RogG3z3S5cVGi0ZXFQAJoCqUAiex8LGapo3en3WgzTDGlXLzRcbVDV5Vlr_xwj1ADowOFlXKnWCiVAu7V,Chợ Rạch Già,market,10.459216125000069,106.72110228600008,"Chợ Rạch Già, Tân Phước, Gò Công Đông, Tiền Giang"
goong_lquqZ813Wp9Bu44wqmVOoXONSRrRdrG9dYRlCDKdn7NNA0G8YpQCp93C-bCyRA5-lfZd4M3Nc1emliWxSd2SH4HOObCiiLoyXc7dBZZdVl_5yjVIBoQGHl3ClWiqXAOzX,Ba Ria Hospital,hospital,10.509504847000073,107.19609366100008,"Bệnh viện Bà Rịa, 686 Võ Văn Kiệt, Long Tâm, Bà Rịa, Bà Rịa-Vũng Tàu"
goong_pWrScKWRuZnRWkYUn3SUveV9YDpOA7RGO33ZOIqlKvtPVdWdVkHiHu81AbBalAZuI9UAxVKd4n9HpRl43d6eLiddzRgFldY-3_nJBVZdnl40uoVKXAQGHoddzWiqXAOy7,Bệnh viện Bà Rịa Khoa Cấp cứu tổng hợp,hospital,10.5095035,107.1971052,"Bệnh viện Bà Rịa Khoa Cấp cứu tổng hợp, Võ Văn Kiệt, Khu B, Long Tâm, Bà Rịa, Bà Rịa-Vũng Tàu"
goong_IJn5pFvnfX1PsEClpGuD3L30-RxSzeL_De4dMAqlp4lRO3t2vFg61YWSnZaufDYF5c4B2PavbkVKRh2JcmGqJee6AYiasa4KZfblPW5lpmfB8g1wPrw-JmX6rVCSZDuLZ,Chợ Châu Pha,market,10.584994490000042,107.14996783000004,"Chợ Châu Pha, Châu Pha, Phú Mỹ, Bà Rịa-Vũng Tàu"
goong_Tas75XO9e2x4fLUul76imUx_rFlFQZz8eK-tXTNVsphK2reqsGG7n9X0Tv3NVC5AlfIWp9FpWshxhrplYM5TjUEyDtllK3uLXeLycXllsnPV5hqoKUQqMnHuunCFRC-fc,Chợ Nhà Bè,market,10.674060373000032,106.76500229300007,"Chợ Nhà Bè, Phú Xuân, Nhà Bè, Hồ Chí Minh"
goong_p1Rzfut0niVDjnTblllt1PmyOSJS_cbgcQIhL16BykBRHs1TtrG6ZH0OLfvCsXLdXdaOZXJdl7g1HjvPJkViZKEafXNi7Bo1TcbG9-JF1kQdhR4uRpweBLHajXNGRBuoo,Chợ Tân An,market,10.5388134,106.4131675,"Chợ Tân An, Phường 1, Tân An, Long An"
goong_SKF7V3cEufpF1kstogeo23OgaSO-cunNQ5Q8DLth1tp2jCtfkmGW-UOwdjylBaCaX7E2VKxg7ZVsrmofuFu01nUCMZRKlX7z0pLJEcnZQkvuSiFdipASCknWgXy-SBenS,Bệnh viện Nhi đồng 3,hospital,10.709725362000029,106.57436177400007,"Bệnh viện Nhi đồng Thành phố, Tân Kiên, Bình Chánh, Hồ Chí Minh"
goong_mbAkfYlnU3xwuGJYs7Vm-0-4TDmzt4LHZSYZxXasO5uZ5qj5bn3iR30SrbgWYU6DQe7o2Wp9Qu8BOgXY_pw6j2yCqT0mqZn2YkblPW5lpr5bwg1xUGQ-vmX6rD1SZDuLZ,Bệnh viện Nhi đồng Tp. Hồ Chí Minh,hospital,10.7100251,106.5740531,"Bệnh viện Nhi đồng Tp. Hồ Chí Minh, 15 Võ Trần Chí, Tân Kiên, Bình Chánh, Hồ Chí Minh"
